,price,area,주차대수,범죄율,건물연식,대규모점포_거리,버스정류장_거리,지하철역_거리,학교_거리,유치원_거리,병원_거리,주택구매력지수,RIR,LIR,code,date
612,0.07403361344537815,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.8780754084844689,0.15810276679841884,0.3765060240963856,A10044002-60.0,201410.0
613,0.07072829131652661,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.8883726925994764,0.10671936758893275,0.3704819277108434,A10044002-60.0,201411.0
614,0.07655462184873948,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.8831780690266484,0.08827404479578393,0.36445783132530124,A10044002-60.0,201412.0
615,0.07703081232492998,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.9625104419498409,0.07114624505928857,0.3433734939759037,A10044002-60.0,201501.0
616,0.07170868347338935,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.9603720354346719,0.06192358366271411,0.34939759036144574,A10044002-60.0,201502.0
617,0.07351540616246499,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,1.0000000000000002,0.044795783926218635,0.3734939759036144,A10044002-60.0,201503.0
618,0.07775910364145658,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.9491509928779671,0.0,0.3283132530120482,A10044002-60.0,201504.0
619,0.07484593837535014,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.8956172883543905,0.055335968379446654,0.3704819277108434,A10044002-60.0,201505.0
620,0.0815126050420168,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.8803898771659455,0.09090909090909083,0.38554216867469876,A10044002-60.0,201506.0
621,0.08116246498599439,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.9505998873006571,0.08036890645586292,0.40060240963855426,A10044002-60.0,201507.0
