,아파트코드,단지명,시군구,주소.읍면동.,kapt도로명주소,세대타입.분양형태.,전용면적(㎡),계약년월,층,건축년도,주차대수,좌표X,좌표Y,범죄율,건물연식,대규모점포_거리,버스정류장_거리,지하철역_거리,학교_거리,유치원_거리,병원_거리,거래금액(만원),Unnamed: 0,년도,월,주택구매력지수,RIR,LIR
8475,A10045403,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,분양,114.91,201306.0,3.0,1999.0,1277.0,127.0179323,37.5580944,2.590409939,5.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        55,000",17,2013,6,62.62567522,7.26,3.64
8476,A10045401,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,임대,114.91,201306.0,23.0,1999.0,0.0,127.0179323,37.5580944,2.590409939,9.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        58,000",17,2013,6,62.62567522,7.26,3.64
8477,A10045403,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,분양,114.91,201306.0,23.0,1999.0,1277.0,127.0179323,37.5580944,2.590409939,5.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        58,000",17,2013,6,62.62567522,7.26,3.64
8478,A10045401,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,임대,84.96,201306.0,21.0,1999.0,0.0,127.0179323,37.5580944,2.590409939,9.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        44,000",17,2013,6,62.62567522,7.26,3.64
8479,A10045403,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,분양,84.96,201306.0,21.0,1999.0,1277.0,127.0179323,37.5580944,2.590409939,5.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        44,000",17,2013,6,62.62567522,7.26,3.64
8480,A10045401,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,임대,84.96,201307.0,14.0,1999.0,0.0,127.0179323,37.5580944,2.590409939,9.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        44,500",18,2013,7,64.7547203,6.51,3.2
8481,A10045403,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,분양,84.96,201307.0,14.0,1999.0,1277.0,127.0179323,37.5580944,2.590409939,5.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        44,500",18,2013,7,64.7547203,6.51,3.2
8482,A10045401,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,임대,59.97,201307.0,19.0,1999.0,0.0,127.0179323,37.5580944,2.590409939,9.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        34,420",18,2013,7,64.7547203,6.51,3.2
8483,A10045403,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,분양,59.97,201307.0,19.0,1999.0,1277.0,127.0179323,37.5580944,2.590409939,5.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        34,420",18,2013,7,64.7547203,6.51,3.2
8484,A10045401,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,임대,59.98,201307.0,9.0,1999.0,0.0,127.0179323,37.5580944,2.590409939,9.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        35,500",18,2013,7,64.7547203,6.51,3.2
8485,A10045403,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,분양,59.98,201307.0,9.0,1999.0,1277.0,127.0179323,37.5580944,2.590409939,5.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        35,500",18,2013,7,64.7547203,6.51,3.2
8486,A10045401,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,임대,59.97,201307.0,10.0,1999.0,0.0,127.0179323,37.5580944,2.590409939,9.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        35,300",18,2013,7,64.7547203,6.51,3.2
8487,A10045403,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,분양,59.97,201307.0,10.0,1999.0,1277.0,127.0179323,37.5580944,2.590409939,5.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        35,300",18,2013,7,64.7547203,6.51,3.2
8488,A10045401,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,임대,84.96,201308.0,20.0,1999.0,0.0,127.0179323,37.5580944,2.590409939,9.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        42,000",19,2013,8,65.00143854,6.73,3.36
8489,A10045403,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,분양,84.96,201308.0,20.0,1999.0,1277.0,127.0179323,37.5580944,2.590409939,5.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        42,000",19,2013,8,65.00143854,6.73,3.36
8490,A10045401,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,임대,84.96,201308.0,20.0,1999.0,0.0,127.0179323,37.5580944,2.590409939,9.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        44,200",19,2013,8,65.00143854,6.73,3.36
8491,A10045403,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,분양,84.96,201308.0,20.0,1999.0,1277.0,127.0179323,37.5580944,2.590409939,5.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        44,200",19,2013,8,65.00143854,6.73,3.36
8492,A10045401,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,임대,114.91,201308.0,18.0,1999.0,0.0,127.0179323,37.5580944,2.590409939,9.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        51,000",19,2013,8,65.00143854,6.73,3.36
8493,A10045403,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,분양,114.91,201308.0,18.0,1999.0,1277.0,127.0179323,37.5580944,2.590409939,5.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        51,000",19,2013,8,65.00143854,6.73,3.36
8494,A10045401,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,임대,84.96,201309.0,17.0,1999.0,0.0,127.0179323,37.5580944,2.590409939,9.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        42,500",20,2013,9,64.90099505,6.78,3.13
8495,A10045403,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,분양,84.96,201309.0,17.0,1999.0,1277.0,127.0179323,37.5580944,2.590409939,5.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        42,500",20,2013,9,64.90099505,6.78,3.13
8496,A10045401,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,임대,84.96,201309.0,4.0,1999.0,0.0,127.0179323,37.5580944,2.590409939,9.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        42,500",20,2013,9,64.90099505,6.78,3.13
8497,A10045403,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,분양,84.96,201309.0,4.0,1999.0,1277.0,127.0179323,37.5580944,2.590409939,5.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        42,500",20,2013,9,64.90099505,6.78,3.13
8498,A10045401,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,임대,59.97,201309.0,7.0,1999.0,0.0,127.0179323,37.5580944,2.590409939,9.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        34,300",20,2013,9,64.90099505,6.78,3.13
8499,A10045403,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,분양,59.97,201309.0,7.0,1999.0,1277.0,127.0179323,37.5580944,2.590409939,5.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        34,300",20,2013,9,64.90099505,6.78,3.13
8500,A10045401,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,임대,59.98,201309.0,2.0,1999.0,0.0,127.0179323,37.5580944,2.590409939,9.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        33,500",20,2013,9,64.90099505,6.78,3.13
8501,A10045403,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,분양,59.98,201309.0,2.0,1999.0,1277.0,127.0179323,37.5580944,2.590409939,5.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        33,500",20,2013,9,64.90099505,6.78,3.13
8502,A10045401,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,임대,114.91,201309.0,8.0,1999.0,0.0,127.0179323,37.5580944,2.590409939,9.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        55,500",20,2013,9,64.90099505,6.78,3.13
8503,A10045403,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,분양,114.91,201309.0,8.0,1999.0,1277.0,127.0179323,37.5580944,2.590409939,5.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        55,500",20,2013,9,64.90099505,6.78,3.13
8504,A10045401,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,임대,59.97,201309.0,14.0,1999.0,0.0,127.0179323,37.5580944,2.590409939,9.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        34,800",20,2013,9,64.90099505,6.78,3.13
8505,A10045403,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,분양,59.97,201309.0,14.0,1999.0,1277.0,127.0179323,37.5580944,2.590409939,5.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        34,800",20,2013,9,64.90099505,6.78,3.13
8506,A10045401,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,임대,84.96,201309.0,15.0,1999.0,0.0,127.0179323,37.5580944,2.590409939,9.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        46,700",20,2013,9,64.90099505,6.78,3.13
8507,A10045403,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,분양,84.96,201309.0,15.0,1999.0,1277.0,127.0179323,37.5580944,2.590409939,5.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        46,700",20,2013,9,64.90099505,6.78,3.13
8508,A10045401,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,임대,59.97,201309.0,20.0,1999.0,0.0,127.0179323,37.5580944,2.590409939,9.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        35,900",20,2013,9,64.90099505,6.78,3.13
8509,A10045403,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,분양,59.97,201309.0,20.0,1999.0,1277.0,127.0179323,37.5580944,2.590409939,5.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        35,900",20,2013,9,64.90099505,6.78,3.13
8510,A10045401,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,임대,84.96,201309.0,21.0,1999.0,0.0,127.0179323,37.5580944,2.590409939,9.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        46,000",20,2013,9,64.90099505,6.78,3.13
8511,A10045403,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,분양,84.96,201309.0,21.0,1999.0,1277.0,127.0179323,37.5580944,2.590409939,5.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        46,000",20,2013,9,64.90099505,6.78,3.13
8512,A10045401,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,임대,84.96,201309.0,12.0,1999.0,0.0,127.0179323,37.5580944,2.590409939,9.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        45,500",20,2013,9,64.90099505,6.78,3.13
8513,A10045403,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,분양,84.96,201309.0,12.0,1999.0,1277.0,127.0179323,37.5580944,2.590409939,5.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        45,500",20,2013,9,64.90099505,6.78,3.13
8514,A10045401,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,임대,59.98,201310.0,1.0,1999.0,0.0,127.0179323,37.5580944,2.590409939,9.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        22,000",21,2013,10,64.42806746,6.49,3.26
8515,A10045403,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,분양,59.98,201310.0,1.0,1999.0,1277.0,127.0179323,37.5580944,2.590409939,5.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        22,000",21,2013,10,64.42806746,6.49,3.26
8516,A10045401,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,임대,84.96,201310.0,1.0,1999.0,0.0,127.0179323,37.5580944,2.590409939,9.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        40,000",21,2013,10,64.42806746,6.49,3.26
8517,A10045403,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,분양,84.96,201310.0,1.0,1999.0,1277.0,127.0179323,37.5580944,2.590409939,5.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        40,000",21,2013,10,64.42806746,6.49,3.26
8518,A10045401,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,임대,59.97,201310.0,1.0,1999.0,0.0,127.0179323,37.5580944,2.590409939,9.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        31,300",21,2013,10,64.42806746,6.49,3.26
8519,A10045403,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,분양,59.97,201310.0,1.0,1999.0,1277.0,127.0179323,37.5580944,2.590409939,5.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        31,300",21,2013,10,64.42806746,6.49,3.26
8520,A10045401,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,임대,84.96,201310.0,17.0,1999.0,0.0,127.0179323,37.5580944,2.590409939,9.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        49,100",21,2013,10,64.42806746,6.49,3.26
8521,A10045403,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,분양,84.96,201310.0,17.0,1999.0,1277.0,127.0179323,37.5580944,2.590409939,5.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        49,100",21,2013,10,64.42806746,6.49,3.26
8522,A10045401,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,임대,59.98,201310.0,10.0,1999.0,0.0,127.0179323,37.5580944,2.590409939,9.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        36,430",21,2013,10,64.42806746,6.49,3.26
8523,A10045403,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,분양,59.98,201310.0,10.0,1999.0,1277.0,127.0179323,37.5580944,2.590409939,5.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        36,430",21,2013,10,64.42806746,6.49,3.26
8524,A10045401,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,임대,84.96,201310.0,23.0,1999.0,0.0,127.0179323,37.5580944,2.590409939,9.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        43,500",21,2013,10,64.42806746,6.49,3.26
8525,A10045403,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,분양,84.96,201310.0,23.0,1999.0,1277.0,127.0179323,37.5580944,2.590409939,5.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        43,500",21,2013,10,64.42806746,6.49,3.26
8526,A10045401,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,임대,84.96,201310.0,4.0,1999.0,0.0,127.0179323,37.5580944,2.590409939,9.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        44,500",21,2013,10,64.42806746,6.49,3.26
8527,A10045403,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,분양,84.96,201310.0,4.0,1999.0,1277.0,127.0179323,37.5580944,2.590409939,5.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        44,500",21,2013,10,64.42806746,6.49,3.26
8528,A10045401,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,임대,84.96,201310.0,11.0,1999.0,0.0,127.0179323,37.5580944,2.590409939,9.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        47,000",21,2013,10,64.42806746,6.49,3.26
8529,A10045403,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,분양,84.96,201310.0,11.0,1999.0,1277.0,127.0179323,37.5580944,2.590409939,5.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        47,000",21,2013,10,64.42806746,6.49,3.26
8530,A10045401,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,임대,114.91,201310.0,18.0,1999.0,0.0,127.0179323,37.5580944,2.590409939,9.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        56,000",21,2013,10,64.42806746,6.49,3.26
8531,A10045403,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,분양,114.91,201310.0,18.0,1999.0,1277.0,127.0179323,37.5580944,2.590409939,5.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        56,000",21,2013,10,64.42806746,6.49,3.26
8532,A10045401,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,임대,114.91,201310.0,5.0,1999.0,0.0,127.0179323,37.5580944,2.590409939,9.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        52,800",21,2013,10,64.42806746,6.49,3.26
8533,A10045403,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,분양,114.91,201310.0,5.0,1999.0,1277.0,127.0179323,37.5580944,2.590409939,5.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        52,800",21,2013,10,64.42806746,6.49,3.26
8534,A10045401,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,임대,59.98,201310.0,3.0,1999.0,0.0,127.0179323,37.5580944,2.590409939,9.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        34,900",21,2013,10,64.42806746,6.49,3.26
8535,A10045403,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,분양,59.98,201310.0,3.0,1999.0,1277.0,127.0179323,37.5580944,2.590409939,5.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        34,900",21,2013,10,64.42806746,6.49,3.26
8536,A10045401,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,임대,84.96,201310.0,21.0,1999.0,0.0,127.0179323,37.5580944,2.590409939,9.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        47,000",21,2013,10,64.42806746,6.49,3.26
8537,A10045403,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,분양,84.96,201310.0,21.0,1999.0,1277.0,127.0179323,37.5580944,2.590409939,5.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        47,000",21,2013,10,64.42806746,6.49,3.26
8538,A10045401,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,임대,84.96,201310.0,3.0,1999.0,0.0,127.0179323,37.5580944,2.590409939,9.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        43,250",21,2013,10,64.42806746,6.49,3.26
8539,A10045403,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,분양,84.96,201310.0,3.0,1999.0,1277.0,127.0179323,37.5580944,2.590409939,5.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        43,250",21,2013,10,64.42806746,6.49,3.26
8540,A10045401,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,임대,114.91,201311.0,8.0,1999.0,0.0,127.0179323,37.5580944,2.590409939,9.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        57,500",22,2013,11,64.61520207,6.41,3.14
8541,A10045403,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,분양,114.91,201311.0,8.0,1999.0,1277.0,127.0179323,37.5580944,2.590409939,5.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        57,500",22,2013,11,64.61520207,6.41,3.14
8542,A10045401,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,임대,59.98,201311.0,13.0,1999.0,0.0,127.0179323,37.5580944,2.590409939,9.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        36,000",22,2013,11,64.61520207,6.41,3.14
8543,A10045403,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,분양,59.98,201311.0,13.0,1999.0,1277.0,127.0179323,37.5580944,2.590409939,5.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        36,000",22,2013,11,64.61520207,6.41,3.14
8544,A10045401,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,임대,114.91,201311.0,14.0,1999.0,0.0,127.0179323,37.5580944,2.590409939,9.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        56,500",22,2013,11,64.61520207,6.41,3.14
8545,A10045403,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,분양,114.91,201311.0,14.0,1999.0,1277.0,127.0179323,37.5580944,2.590409939,5.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        56,500",22,2013,11,64.61520207,6.41,3.14
8546,A10045401,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,임대,114.91,201311.0,5.0,1999.0,0.0,127.0179323,37.5580944,2.590409939,9.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        52,800",22,2013,11,64.61520207,6.41,3.14
8547,A10045403,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,분양,114.91,201311.0,5.0,1999.0,1277.0,127.0179323,37.5580944,2.590409939,5.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        52,800",22,2013,11,64.61520207,6.41,3.14
8548,A10045401,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,임대,84.96,201311.0,20.0,1999.0,0.0,127.0179323,37.5580944,2.590409939,9.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        45,500",22,2013,11,64.61520207,6.41,3.14
8549,A10045403,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,분양,84.96,201311.0,20.0,1999.0,1277.0,127.0179323,37.5580944,2.590409939,5.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        45,500",22,2013,11,64.61520207,6.41,3.14
8550,A10045401,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,임대,59.97,201312.0,9.0,1999.0,0.0,127.0179323,37.5580944,2.590409939,9.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        32,800",23,2013,12,64.76702018,6.82,3.13
8551,A10045403,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,분양,59.97,201312.0,9.0,1999.0,1277.0,127.0179323,37.5580944,2.590409939,5.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        32,800",23,2013,12,64.76702018,6.82,3.13
8552,A10045401,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,임대,84.96,201312.0,18.0,1999.0,0.0,127.0179323,37.5580944,2.590409939,9.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        45,800",23,2013,12,64.76702018,6.82,3.13
8553,A10045403,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,분양,84.96,201312.0,18.0,1999.0,1277.0,127.0179323,37.5580944,2.590409939,5.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        45,800",23,2013,12,64.76702018,6.82,3.13
8554,A10045401,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,임대,84.96,201312.0,21.0,1999.0,0.0,127.0179323,37.5580944,2.590409939,9.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        45,500",23,2013,12,64.76702018,6.82,3.13
8555,A10045403,삼성,서울특별시 중구 신당동,신당동,서울특별시 중구 청구로1길 23,분양,84.96,201312.0,21.0,1999.0,1277.0,127.0179323,37.5580944,2.590409939,5.0,0.397220905,0.086951076,0.433672944,0.159445871,0.489746306,0.351342422,"        45,500",23,2013,12,64.76702018,6.82,3.13
8556,A10078102,신당동파라다이스,서울특별시 중구 신당동,신당동,서울특별시 중구 다산로42나길 46,분양,84.85,201304.0,4.0,2000.0,142.0,127.0172705,37.5623442,2.590409939,2.0,0.406001573,0.18334216,0.382830976,0.293471552,0.265013343,0.052727733,"        37,500",15,2013,4,62.00872398,7.38,3.75
8557,A10078102,신당동파라다이스,서울특별시 중구 신당동,신당동,서울특별시 중구 다산로42나길 46,분양,59.9,201304.0,2.0,2000.0,142.0,127.0172705,37.5623442,2.590409939,2.0,0.406001573,0.18334216,0.382830976,0.293471552,0.265013343,0.052727733,"        30,800",15,2013,4,62.00872398,7.38,3.75
8558,A10078102,신당동파라다이스,서울특별시 중구 신당동,신당동,서울특별시 중구 다산로42나길 46,분양,84.77,201305.0,14.0,2000.0,142.0,127.0172705,37.5623442,2.590409939,2.0,0.406001573,0.18334216,0.382830976,0.293471552,0.265013343,0.052727733,"        40,000",16,2013,5,62.21453914,7.52,3.69
8559,A10078102,신당동파라다이스,서울특별시 중구 신당동,신당동,서울특별시 중구 다산로42나길 46,분양,59.9,201305.0,8.0,2000.0,142.0,127.0172705,37.5623442,2.590409939,2.0,0.406001573,0.18334216,0.382830976,0.293471552,0.265013343,0.052727733,"        30,650",16,2013,5,62.21453914,7.52,3.69
8560,A10078102,신당동파라다이스,서울특별시 중구 신당동,신당동,서울특별시 중구 다산로42나길 46,분양,84.77,201305.0,8.0,2000.0,142.0,127.0172705,37.5623442,2.590409939,2.0,0.406001573,0.18334216,0.382830976,0.293471552,0.265013343,0.052727733,"        39,000",16,2013,5,62.21453914,7.52,3.69
8561,A10078102,신당동파라다이스,서울특별시 중구 신당동,신당동,서울특별시 중구 다산로42나길 46,분양,59.9,201306.0,6.0,2000.0,142.0,127.0172705,37.5623442,2.590409939,2.0,0.406001573,0.18334216,0.382830976,0.293471552,0.265013343,0.052727733,"        30,800",17,2013,6,62.62567522,7.26,3.64
8562,A10078102,신당동파라다이스,서울특별시 중구 신당동,신당동,서울특별시 중구 다산로42나길 46,분양,59.9,201306.0,10.0,2000.0,142.0,127.0172705,37.5623442,2.590409939,2.0,0.406001573,0.18334216,0.382830976,0.293471552,0.265013343,0.052727733,"        30,000",17,2013,6,62.62567522,7.26,3.64
